rank,mod_type,fll_bw,costas_bw,sym_bw,preamble_size,avg_ber,min_ber,avg_pdr,max_noise_tolerance,composite_score,tested_scenarios
37804,QPSK,0.15,0.1,0.09,32,0.0,0.0,80.0,0.0,1798.4,1
37805,BPSK,0.0314,0.493,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37806,BPSK,1.0,0.001,0.008,32,0.0,0.0,80.0,0.0,1798.4,1
37807,BPSK,0.01,0.06,0.235,32,0.0,0.0,80.0,0.0,1798.4,1
37808,QPSK,0.005,0.03,0.105,32,0.0,0.0,80.0,0.0,1798.4,1
37809,QPSK,0.001,0.1,0.077,32,0.0,0.0,80.0,0.0,1798.4,1
37810,QPSK,0.1,0.643,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37811,QPSK,0.04,0.05,0.121,32,0.0,0.0,80.0,0.0,1798.4,1
37812,QPSK,0.005,0.5,0.044,32,0.0,0.0,80.0,0.0,1798.4,1
37813,BPSK,0.08,0.25,0.253,32,0.0,0.0,80.0,0.0,1798.4,1
37814,BPSK,0.02,0.25,0.026,32,0.0,0.0,80.0,0.0,1798.4,1
37815,BPSK,0.15,0.02,0.043,32,0.0,0.0,80.0,0.0,1798.4,1
37816,QPSK,0.005,0.0628,0.098,32,0.0,0.0,80.0,0.0,1798.4,1
37817,BPSK,0.5,0.07,0.221,32,0.0,0.0,80.0,0.0,1798.4,1
37818,QPSK,0.0314,0.619,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
37819,BPSK,0.2,0.05,0.018,32,0.0,0.0,80.0,0.0,1798.4,1
37820,BPSK,0.0628,1.0,0.273,32,0.0,0.0,80.0,0.0,1798.4,1
37821,QPSK,0.0314,0.463,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
37822,BPSK,0.001,0.01,0.217,32,0.0,0.0,80.0,0.0,1798.4,1
37823,BPSK,0.02,0.35,0.044,32,0.0,0.0,80.0,0.0,1798.4,1
37824,BPSK,0.2,1.0,0.029,32,0.0,0.0,80.0,0.0,1798.4,1
37825,QPSK,0.2,0.35,0.061,32,0.0,0.0,80.0,0.0,1798.4,1
37826,BPSK,0.005,0.005,0.227,32,0.0,0.0,80.0,0.0,1798.4,1
37827,QPSK,0.0314,0.334,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
37828,QPSK,0.01,0.07,0.103,32,0.0,0.0,80.0,0.0,1798.4,1
37829,QPSK,0.1,0.604,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37830,QPSK,0.005,0.12,0.042,32,0.0,0.0,80.0,0.0,1798.4,1
37831,QPSK,0.1,0.579,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
37832,QPSK,0.1,0.5,0.091,32,0.0,0.0,80.0,0.0,1798.4,1
37833,BPSK,0.001,0.05,0.231,32,0.0,0.0,80.0,0.0,1798.4,1
37834,BPSK,0.01,0.0628,0.238,32,0.0,0.0,80.0,0.0,1798.4,1
37835,BPSK,0.0314,0.513,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37836,QPSK,0.15,0.15,0.113,32,0.0,0.0,80.0,0.0,1798.4,1
37837,BPSK,1.0,0.15,0.03,32,0.0,0.0,80.0,0.0,1798.4,1
37838,BPSK,0.5,0.001,0.255,32,0.0,0.0,80.0,0.0,1798.4,1
37839,QPSK,0.005,0.05,0.141,32,0.0,0.0,80.0,0.0,1798.4,1
37840,BPSK,0.01,0.03,0.245,32,0.0,0.0,80.0,0.0,1798.4,1
37841,BPSK,0.05,0.25,0.262,32,0.0,0.0,80.0,0.0,1798.4,1
37842,QPSK,0.005,0.04,0.108,32,0.0,0.0,80.0,0.0,1798.4,1
37843,BPSK,1.0,0.03,0.264,32,0.0,0.0,80.0,0.0,1798.4,1
37844,BPSK,0.0314,0.173,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
37845,QPSK,0.04,0.13,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
37846,QPSK,0.15,0.25,0.134,32,0.0,0.0,80.0,0.0,1798.4,1
37847,BPSK,0.15,0.09,0.017,32,0.0,0.0,80.0,0.0,1798.4,1
37848,BPSK,0.5,0.5,0.272,32,0.0,0.0,80.0,0.0,1798.4,1
37849,BPSK,0.15,0.0628,0.238,32,0.0,0.0,80.0,0.0,1798.4,1
37850,QPSK,0.04,0.386,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37851,BPSK,0.04,0.204,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37852,QPSK,0.08,0.5,0.05,32,0.0,0.0,80.0,0.0,1798.4,1
37853,BPSK,0.0314,0.005,0.232,32,0.0,0.0,80.0,0.0,1798.4,1
37854,BPSK,0.3,0.12,0.216,32,0.0,0.0,80.0,0.0,1798.4,1
37855,BPSK,0.1,0.652,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
37856,BPSK,0.2,0.001,0.007,32,0.0,0.0,80.0,0.0,1798.4,1
37857,BPSK,0.3,0.15,0.222,32,0.0,0.0,80.0,0.0,1798.4,1
37858,QPSK,0.001,0.25,0.113,32,0.0,0.0,80.0,0.0,1798.4,1
37859,QPSK,0.1,0.539,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
37860,BPSK,0.01,0.055,0.264,32,0.0,0.0,80.0,0.0,1798.4,1
37861,QPSK,0.001,0.35,0.007,32,0.0,0.0,80.0,0.0,1798.4,1
37862,QPSK,0.0628,0.5,0.015,32,0.0,0.0,80.0,0.0,1798.4,1
37863,QPSK,0.1,0.059,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
37864,QPSK,0.0628,0.2,0.077,32,0.0,0.0,80.0,0.0,1798.4,1
37865,BPSK,0.1,0.06,0.231,32,0.0,0.0,80.0,0.0,1798.4,1
37866,BPSK,0.0314,0.986,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37867,BPSK,0.3,0.12,0.024,32,0.0,0.0,80.0,0.0,1798.4,1
37868,BPSK,0.15,0.07,0.243,32,0.0,0.0,80.0,0.0,1798.4,1
37869,QPSK,0.15,0.1,0.017,32,0.0,0.0,80.0,0.0,1798.4,1
37870,BPSK,0.1,0.119,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
37871,BPSK,0.001,0.04,0.26,32,0.0,0.0,80.0,0.0,1798.4,1
37872,BPSK,0.02,0.01,0.235,32,0.0,0.0,80.0,0.0,1798.4,1
37873,BPSK,0.0628,0.75,0.053,32,0.0,0.0,80.0,0.0,1798.4,1
37874,BPSK,0.0314,0.07,0.253,32,0.0,0.0,80.0,0.0,1798.4,1
37875,BPSK,0.5,0.35,0.263,32,0.0,0.0,80.0,0.0,1798.4,1
37876,QPSK,0.0628,0.75,0.049,32,0.0,0.0,80.0,0.0,1798.4,1
37877,QPSK,0.0314,0.403,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37878,BPSK,0.1,0.006,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37879,BPSK,0.04,0.498,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37880,QPSK,0.001,0.12,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
37881,BPSK,0.02,0.005,0.019,32,0.0,0.0,80.0,0.0,1798.4,1
37882,BPSK,0.001,0.08,0.237,32,0.0,0.0,80.0,0.0,1798.4,1
37883,QPSK,0.1,0.25,0.073,32,0.0,0.0,80.0,0.0,1798.4,1
37884,BPSK,0.02,0.25,0.228,32,0.0,0.0,80.0,0.0,1798.4,1
37885,BPSK,1.0,0.01,0.003,32,0.0,0.0,80.0,0.0,1798.4,1
37886,BPSK,0.3,0.09,0.253,32,0.0,0.0,80.0,0.0,1798.4,1
37887,BPSK,0.0314,0.251,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
37888,QPSK,0.0628,0.0628,0.202,32,0.0,0.0,80.0,0.0,1798.4,1
37889,QPSK,0.001,0.07,0.051,32,0.0,0.0,80.0,0.0,1798.4,1
37890,QPSK,0.01,0.06,0.033,32,0.0,0.0,80.0,0.0,1798.4,1
37891,BPSK,0.1,0.672,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
37892,QPSK,0.1,0.1,0.151,32,0.0,0.0,80.0,0.0,1798.4,1
37893,QPSK,0.1,0.488,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
37894,QPSK,0.0314,0.09,0.001,32,0.0,0.0,80.0,0.0,1798.4,1
37895,QPSK,0.005,0.12,0.004,32,0.0,0.0,80.0,0.0,1798.4,1
37896,BPSK,0.1,0.912,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
37897,QPSK,0.1,0.163,0.115,32,0.0,0.0,80.0,0.0,1798.4,1
37898,BPSK,0.001,0.005,0.25,32,0.0,0.0,80.0,0.0,1798.4,1
37899,BPSK,0.0628,0.01,0.236,32,0.0,0.0,80.0,0.0,1798.4,1
37900,QPSK,0.0314,0.307,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37901,BPSK,0.0314,0.232,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37902,QPSK,0.0314,0.25,0.013,32,0.0,0.0,80.0,0.0,1798.4,1
37903,BPSK,0.3,1.0,0.233,32,0.0,0.0,80.0,0.0,1798.4,1
37904,BPSK,1.0,0.35,0.267,32,0.0,0.0,80.0,0.0,1798.4,1
37905,QPSK,0.1,0.238,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
37906,BPSK,0.2,0.07,0.056,32,0.0,0.0,80.0,0.0,1798.4,1
37907,QPSK,0.01,0.15,0.143,32,0.0,0.0,80.0,0.0,1798.4,1
37908,QPSK,0.2,0.12,0.018,32,0.0,0.0,80.0,0.0,1798.4,1
37909,BPSK,0.5,0.04,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
37910,QPSK,0.005,0.06,0.116,32,0.0,0.0,80.0,0.0,1798.4,1
37911,BPSK,0.0314,0.525,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
37912,QPSK,0.1,0.75,0.04,32,0.0,0.0,80.0,0.0,1798.4,1
37913,QPSK,0.1,0.354,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
37914,BPSK,0.15,0.001,0.277,32,0.0,0.0,80.0,0.0,1798.4,1
37915,QPSK,0.0314,0.179,0.115,32,0.0,0.0,80.0,0.0,1798.4,1
37916,BPSK,0.2,0.2,0.232,32,0.0,0.0,80.0,0.0,1798.4,1
37917,BPSK,0.08,0.03,0.268,32,0.0,0.0,80.0,0.0,1798.4,1
37918,QPSK,0.005,0.001,0.022,32,0.0,0.0,80.0,0.0,1798.4,1
37919,BPSK,0.04,0.887,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
37920,BPSK,0.5,0.05,0.275,32,0.0,0.0,80.0,0.0,1798.4,1
37921,BPSK,0.15,0.01,0.225,32,0.0,0.0,80.0,0.0,1798.4,1
37922,QPSK,0.1,0.08,0.121,32,0.0,0.0,80.0,0.0,1798.4,1
37923,BPSK,0.04,0.069,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37924,QPSK,0.001,0.15,0.026,32,0.0,0.0,80.0,0.0,1798.4,1
37925,BPSK,0.04,0.661,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
37926,BPSK,0.3,0.2,0.264,32,0.0,0.0,80.0,0.0,1798.4,1
37927,QPSK,0.05,0.75,0.099,32,0.0,0.0,80.0,0.0,1798.4,1
37928,BPSK,0.15,0.05,0.277,32,0.0,0.0,80.0,0.0,1798.4,1
37929,BPSK,0.3,0.35,0.005,32,0.0,0.0,80.0,0.0,1798.4,1
37930,BPSK,0.005,0.75,0.251,32,0.0,0.0,80.0,0.0,1798.4,1
37931,BPSK,0.0628,0.75,0.382,32,0.0,0.0,80.0,0.0,1798.4,1
37932,BPSK,0.1,0.407,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37933,BPSK,0.1,0.25,0.052,32,0.0,0.0,80.0,0.0,1798.4,1
37934,BPSK,0.3,0.06,0.247,32,0.0,0.0,80.0,0.0,1798.4,1
37935,BPSK,0.04,0.08,0.257,32,0.0,0.0,80.0,0.0,1798.4,1
37936,BPSK,0.001,0.055,0.242,32,0.0,0.0,80.0,0.0,1798.4,1
37937,BPSK,0.001,0.05,0.256,32,0.0,0.0,80.0,0.0,1798.4,1
37938,QPSK,0.005,0.005,0.046,32,0.0,0.0,80.0,0.0,1798.4,1
37939,QPSK,0.1,0.08,0.141,32,0.0,0.0,80.0,0.0,1798.4,1
37940,BPSK,0.01,0.35,0.044,32,0.0,0.0,80.0,0.0,1798.4,1
37941,QPSK,0.04,0.055,0.045,32,0.0,0.0,80.0,0.0,1798.4,1
37942,BPSK,0.0314,0.576,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37943,QPSK,0.05,0.75,0.115,32,0.0,0.0,80.0,0.0,1798.4,1
37944,QPSK,0.1,0.308,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
37945,QPSK,0.0314,0.665,0.115,32,0.0,0.0,80.0,0.0,1798.4,1
37946,QPSK,0.0628,0.2,0.005,32,0.0,0.0,80.0,0.0,1798.4,1
37947,BPSK,0.04,0.319,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37948,BPSK,0.005,0.09,0.275,32,0.0,0.0,80.0,0.0,1798.4,1
37949,BPSK,0.5,0.15,0.226,32,0.0,0.0,80.0,0.0,1798.4,1
37950,BPSK,0.1,0.051,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37951,BPSK,0.01,0.055,0.183,32,0.0,0.0,80.0,0.0,1798.4,1
37952,BPSK,0.0314,0.5,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
37953,QPSK,0.1,0.339,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
37954,BPSK,0.04,0.04,0.233,32,0.0,0.0,80.0,0.0,1798.4,1
37955,QPSK,0.04,0.62,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
37956,BPSK,0.5,0.04,0.253,32,0.0,0.0,80.0,0.0,1798.4,1
37957,QPSK,0.005,0.25,0.024,32,0.0,0.0,80.0,0.0,1798.4,1
37958,QPSK,0.005,0.07,0.051,32,0.0,0.0,80.0,0.0,1798.4,1
37959,QPSK,0.01,0.04,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
37960,QPSK,0.15,0.1,0.053,32,0.0,0.0,80.0,0.0,1798.4,1
37961,BPSK,0.005,0.1,0.052,32,0.0,0.0,80.0,0.0,1798.4,1
37962,BPSK,1.0,0.1,0.049,32,0.0,0.0,80.0,0.0,1798.4,1
37963,BPSK,0.001,1.0,0.231,32,0.0,0.0,80.0,0.0,1798.4,1
37964,BPSK,0.001,0.06,0.027,32,0.0,0.0,80.0,0.0,1798.4,1
37965,BPSK,0.0628,0.005,0.049,32,0.0,0.0,80.0,0.0,1798.4,1
37966,BPSK,0.0314,0.779,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
37967,QPSK,0.01,0.35,0.068,32,0.0,0.0,80.0,0.0,1798.4,1
37968,BPSK,0.04,0.049,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
37969,BPSK,0.1,0.2,0.021,32,0.0,0.0,80.0,0.0,1798.4,1
37970,BPSK,0.1,1.0,0.003,32,0.0,0.0,80.0,0.0,1798.4,1
37971,QPSK,0.08,0.07,0.101,32,0.0,0.0,80.0,0.0,1798.4,1
37972,BPSK,0.1,0.15,0.061,32,0.0,0.0,80.0,0.0,1798.4,1
37973,BPSK,0.1,0.02,0.251,32,0.0,0.0,80.0,0.0,1798.4,1
37974,QPSK,0.15,0.35,0.12,32,0.0,0.0,80.0,0.0,1798.4,1
37975,BPSK,0.0628,0.12,0.249,32,0.0,0.0,80.0,0.0,1798.4,1
37976,BPSK,0.1,0.001,0.217,32,0.0,0.0,80.0,0.0,1798.4,1
37977,BPSK,0.0314,0.869,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37978,QPSK,0.1,0.799,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
37979,BPSK,1.0,0.07,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
37980,BPSK,0.5,0.0628,0.009,32,0.0,0.0,80.0,0.0,1798.4,1
37981,BPSK,0.1,0.929,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
37982,BPSK,0.5,0.001,0.012,32,0.0,0.0,80.0,0.0,1798.4,1
37983,BPSK,0.08,0.001,0.002,32,0.0,0.0,80.0,0.0,1798.4,1
37984,BPSK,0.02,0.0628,0.023,32,0.0,0.0,80.0,0.0,1798.4,1
37985,BPSK,0.05,0.2,0.23,32,0.0,0.0,80.0,0.0,1798.4,1
37986,QPSK,0.005,0.07,0.134,32,0.0,0.0,80.0,0.0,1798.4,1
37987,BPSK,0.04,0.5,0.229,32,0.0,0.0,80.0,0.0,1798.4,1
37988,BPSK,0.05,0.2,0.268,32,0.0,0.0,80.0,0.0,1798.4,1
37989,BPSK,0.001,0.03,0.216,32,0.0,0.0,80.0,0.0,1798.4,1
37990,QPSK,0.04,0.849,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
37991,BPSK,0.3,0.1,0.223,32,0.0,0.0,80.0,0.0,1798.4,1
37992,BPSK,1.0,0.1,0.264,32,0.0,0.0,80.0,0.0,1798.4,1
37993,QPSK,0.001,0.0628,0.142,32,0.0,0.0,80.0,0.0,1798.4,1
37994,BPSK,0.0314,0.697,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
37995,BPSK,0.5,0.2,0.267,32,0.0,0.0,80.0,0.0,1798.4,1
37996,BPSK,0.001,0.09,0.054,32,0.0,0.0,80.0,0.0,1798.4,1
37997,BPSK,0.5,1.0,0.261,32,0.0,0.0,80.0,0.0,1798.4,1
37998,QPSK,0.0314,0.387,0.115,32,0.0,0.0,80.0,0.0,1798.4,1
37999,QPSK,0.1,0.35,0.108,32,0.0,0.0,80.0,0.0,1798.4,1
38000,BPSK,0.1,0.433,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
38001,BPSK,0.3,0.75,0.023,32,0.0,0.0,80.0,0.0,1798.4,1
38002,BPSK,0.0314,0.07,0.25,32,0.0,0.0,80.0,0.0,1798.4,1
38003,QPSK,0.15,0.35,0.017,32,0.0,0.0,80.0,0.0,1798.4,1
38004,BPSK,0.0314,0.471,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
38005,BPSK,0.1,0.472,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
38006,BPSK,0.3,0.005,0.06,32,0.0,0.0,80.0,0.0,1798.4,1
38007,QPSK,0.0314,0.412,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
38008,QPSK,0.005,0.2,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
38009,QPSK,0.005,0.03,0.047,32,0.0,0.0,80.0,0.0,1798.4,1
38010,QPSK,0.02,0.04,0.299,32,0.0,0.0,80.0,0.0,1798.4,1
38011,QPSK,0.04,0.174,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
38012,BPSK,0.01,0.09,0.266,32,0.0,0.0,80.0,0.0,1798.4,1
38013,QPSK,0.04,0.748,0.115,32,0.0,0.0,80.0,0.0,1798.4,1
38014,BPSK,0.0628,0.0628,0.233,32,0.0,0.0,80.0,0.0,1798.4,1
38015,BPSK,1.0,0.03,0.271,32,0.0,0.0,80.0,0.0,1798.4,1
38016,QPSK,0.1,0.35,0.111,32,0.0,0.0,80.0,0.0,1798.4,1
38017,QPSK,0.04,0.522,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
38018,QPSK,0.01,0.08,0.101,32,0.0,0.0,80.0,0.0,1798.4,1
38019,QPSK,0.0314,0.684,0.115,32,0.0,0.0,80.0,0.0,1798.4,1
38020,QPSK,0.1,0.174,0.115,32,0.0,0.0,80.0,0.0,1798.4,1
38021,BPSK,0.001,0.0628,0.272,32,0.0,0.0,80.0,0.0,1798.4,1
38022,BPSK,0.08,0.1,0.27,32,0.0,0.0,80.0,0.0,1798.4,1
38023,QPSK,0.005,0.055,0.062,32,0.0,0.0,80.0,0.0,1798.4,1
38024,BPSK,0.1,0.5,0.23,32,0.0,0.0,80.0,0.0,1798.4,1
38025,BPSK,0.15,0.05,0.245,32,0.0,0.0,80.0,0.0,1798.4,1
38026,BPSK,0.15,0.02,0.231,32,0.0,0.0,80.0,0.0,1798.4,1
38027,QPSK,0.001,0.25,0.11,32,0.0,0.0,80.0,0.0,1798.4,1
38028,BPSK,0.2,0.08,0.006,32,0.0,0.0,80.0,0.0,1798.4,1
38029,QPSK,0.005,0.055,0.006,32,0.0,0.0,80.0,0.0,1798.4,1
38030,BPSK,0.1,0.676,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
38031,BPSK,0.0314,0.996,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
38032,BPSK,0.001,0.09,0.006,32,0.0,0.0,80.0,0.0,1798.4,1
38033,QPSK,0.01,0.06,0.021,32,0.0,0.0,80.0,0.0,1798.4,1
38034,QPSK,0.001,0.35,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
38035,BPSK,0.05,0.055,0.278,32,0.0,0.0,80.0,0.0,1798.4,1
38036,QPSK,0.1,0.801,0.115,32,0.0,0.0,80.0,0.0,1798.4,1
38037,BPSK,0.01,0.05,0.273,32,0.0,0.0,80.0,0.0,1798.4,1
38038,BPSK,0.001,0.35,0.232,32,0.0,0.0,80.0,0.0,1798.4,1
38039,BPSK,0.005,0.09,0.262,32,0.0,0.0,80.0,0.0,1798.4,1
38040,BPSK,0.1,0.06,0.226,32,0.0,0.0,80.0,0.0,1798.4,1
38041,QPSK,0.1,0.531,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
38042,BPSK,0.08,0.01,0.274,32,0.0,0.0,80.0,0.0,1798.4,1
38043,BPSK,0.001,0.5,0.247,32,0.0,0.0,80.0,0.0,1798.4,1
38044,QPSK,0.0628,0.5,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
38045,QPSK,0.0314,0.083,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
38046,BPSK,0.2,0.01,0.265,32,0.0,0.0,80.0,0.0,1798.4,1
38047,QPSK,0.005,0.005,0.041,32,0.0,0.0,80.0,0.0,1798.4,1
38048,QPSK,0.08,0.35,0.081,32,0.0,0.0,80.0,0.0,1798.4,1
38049,QPSK,0.1,0.35,0.075,32,0.0,0.0,80.0,0.0,1798.4,1
38050,QPSK,0.08,0.5,0.034,32,0.0,0.0,80.0,0.0,1798.4,1
38051,BPSK,0.08,0.005,0.058,32,0.0,0.0,80.0,0.0,1798.4,1
38052,QPSK,0.04,0.133,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
38053,BPSK,0.0314,0.119,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
38054,BPSK,0.2,0.055,0.28,32,0.0,0.0,80.0,0.0,1798.4,1
38055,BPSK,0.1,0.251,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
38056,BPSK,0.5,0.055,0.056,32,0.0,0.0,80.0,0.0,1798.4,1
38057,BPSK,0.1,0.963,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
38058,BPSK,0.0314,0.518,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
38059,QPSK,0.05,0.35,0.135,32,0.0,0.0,80.0,0.0,1798.4,1
38060,BPSK,0.2,0.5,0.378,32,0.0,0.0,80.0,0.0,1798.4,1
38061,BPSK,0.001,0.0628,0.278,32,0.0,0.0,80.0,0.0,1798.4,1
38062,QPSK,0.001,0.75,0.09,32,0.0,0.0,80.0,0.0,1798.4,1
38063,QPSK,0.005,0.12,0.104,32,0.0,0.0,80.0,0.0,1798.4,1
38064,QPSK,0.005,0.2,0.106,32,0.0,0.0,80.0,0.0,1798.4,1
38065,BPSK,0.0314,0.25,0.012,32,0.0,0.0,80.0,0.0,1798.4,1
38066,BPSK,0.0314,0.914,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
38067,QPSK,0.01,0.055,0.033,32,0.0,0.0,80.0,0.0,1798.4,1
38068,BPSK,0.5,0.2,0.234,32,0.0,0.0,80.0,0.0,1798.4,1
38069,BPSK,0.5,0.001,0.235,32,0.0,0.0,80.0,0.0,1798.4,1
38070,BPSK,0.0314,0.055,0.249,32,0.0,0.0,80.0,0.0,1798.4,1
38071,BPSK,0.2,0.01,0.22,32,0.0,0.0,80.0,0.0,1798.4,1
38072,BPSK,0.04,0.23,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
38073,QPSK,0.1,0.08,0.015,32,0.0,0.0,80.0,0.0,1798.4,1
38074,BPSK,0.0314,0.562,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
38075,BPSK,0.04,0.799,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
38076,QPSK,0.1,0.35,0.083,32,0.0,0.0,80.0,0.0,1798.4,1
38077,BPSK,0.08,0.1,0.236,32,0.0,0.0,80.0,0.0,1798.4,1
38078,BPSK,0.2,0.09,0.245,32,0.0,0.0,80.0,0.0,1798.4,1
38079,BPSK,0.04,0.08,0.266,32,0.0,0.0,80.0,0.0,1798.4,1
38080,QPSK,0.04,0.39,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
38081,BPSK,1.0,0.2,0.225,32,0.0,0.0,80.0,0.0,1798.4,1
38082,BPSK,0.001,0.07,0.044,32,0.0,0.0,80.0,0.0,1798.4,1
38083,QPSK,0.0628,0.5,0.079,32,0.0,0.0,80.0,0.0,1798.4,1
38084,QPSK,0.001,0.35,0.033,32,0.0,0.0,80.0,0.0,1798.4,1
38085,BPSK,0.08,1.0,0.061,32,0.0,0.0,80.0,0.0,1798.4,1
38086,BPSK,0.15,0.25,0.056,32,0.0,0.0,80.0,0.0,1798.4,1
38087,QPSK,0.005,0.12,0.139,32,0.0,0.0,80.0,0.0,1798.4,1
38088,BPSK,0.04,0.44,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
38089,QPSK,0.1,0.709,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
38090,QPSK,0.02,0.25,0.003,32,0.0,0.0,80.0,0.0,1798.4,1
38091,QPSK,0.0314,0.35,0.042,32,0.0,0.0,80.0,0.0,1798.4,1
38092,BPSK,0.08,0.35,0.243,32,0.0,0.0,80.0,0.0,1798.4,1
38093,BPSK,0.04,0.35,0.275,32,0.0,0.0,80.0,0.0,1798.4,1
38094,BPSK,0.0314,0.01,0.254,32,0.0,0.0,80.0,0.0,1798.4,1
38095,QPSK,0.001,0.07,0.008,32,0.0,0.0,80.0,0.0,1798.4,1
38096,BPSK,0.02,0.2,0.045,32,0.0,0.0,80.0,0.0,1798.4,1
38097,QPSK,0.04,0.624,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
38098,QPSK,0.04,0.663,0.01,32,0.0,0.0,80.0,0.0,1798.4,1
38099,BPSK,0.2,0.06,0.018,32,0.0,0.0,80.0,0.0,1798.4,1
38100,BPSK,1.0,0.06,0.217,32,0.0,0.0,80.0,0.0,1798.4,1
38101,BPSK,0.1,0.042,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
38102,BPSK,0.005,0.12,0.255,32,0.0,0.0,80.0,0.0,1798.4,1
38103,QPSK,0.01,0.12,0.232,32,0.0,0.0,80.0,0.0,1798.4,1
38104,QPSK,0.04,0.569,0.055,32,0.0,0.0,80.0,0.0,1798.4,1
38105,BPSK,0.001,0.25,0.048,32,0.0,0.0,80.0,0.0,1798.4,1
38106,BPSK,0.001,0.08,0.255,32,0.0,0.0,80.0,0.0,1798.4,1
38107,BPSK,0.5,0.15,0.256,32,0.0,0.0,80.0,0.0,1798.4,1
38108,BPSK,0.1,0.08,0.251,32,0.0,0.0,80.0,0.0,1798.4,1
38109,BPSK,0.0314,0.03,0.269,32,0.0,0.0,80.0,0.0,1798.4,1
38110,QPSK,0.04,0.716,0.025,32,0.0,0.0,80.0,0.0,1798.4,1
38111,BPSK,0.0314,0.06,0.219,32,0.0,0.0,80.0,0.0,1798.4,1
