Modulation,FLL_BW,Costas_BW,SymSync_BW,PreambleSize,NoiseVolt,FreqOffset,TimeOffset,PDR,BER,MatchedPkts,TotalPkts,ElapsedSec
BPSK,0.0314,0.0628,0.045,16,0.1,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.06769633293151855
QPSK,0.0314,0.0628,0.045,64,0.35,0.005,1.0,90.0,0.0025000000000000005,9,10,0.09529972076416016
QPSK,0.0314,0.0628,0.045,48,0.05,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.07853269577026367
BPSK,0.0314,0.0628,0.025,64,0.05,0.005,1.0,90.0,0.0025000000000000005,9,10,0.0766592025756836
QPSK,0.0314,0.0628,0.025,48,0.35,0.005,1.0002,80.0,0.005000000000000001,8,10,0.06404423713684082
QPSK,0.0314,0.0628,0.045,64,0.1,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.06564188003540039
BPSK,0.0314,0.5,0.2395,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.049440860748291016
BPSK,0.0314,0.0628,0.045,16,0.5,0.005,1.0005,80.0,0.005000000000000001,8,10,0.07608318328857422
BPSK,0.0314,0.0628,0.025,64,0.2,0.005,1.0002,70.0,0.0075,7,10,0.06305408477783203
QPSK,0.01,0.03,0.045,32,0.02,0.03,1.0,70.0,0.0075,7,10,0.0570681095123291
QPSK,0.0314,0.3697,0.3958,32,0.0,0.0,1.0,70.0,0.15,7,10,0.062211036682128906
BPSK,0.0314,0.4479,0.0311,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.0754556655883789
QPSK,0.0314,0.005,0.2655,32,0.15,0.0,1.0,0.0,0.025,0,10,0.060051679611206055
BPSK,0.0314,0.0628,0.045,32,0.02,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06829619407653809
QPSK,0.0314,0.0311,0.0832,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06725764274597168
QPSK,0.0314,0.0628,0.045,16,0.35,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.06752634048461914
QPSK,0.0314,0.3176,0.2916,32,0.0,0.0,1.0,90.0,0.0,9,10,0.07690954208374023
BPSK,0.0314,0.1613,0.4479,32,0.15,0.0,1.0,0.0,0.025,0,10,0.06377458572387695
BPSK,0.0314,0.0628,0.08,16,0.5,0.005,1.0005,60.0,0.010000000000000002,6,10,0.07097029685974121
QPSK,0.0314,0.3437,0.5,32,0.15,0.0,1.0,0.0,0.025,0,10,0.08743095397949219
BPSK,0.0314,0.1353,0.0571,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06570267677307129
QPSK,0.0314,0.3176,0.4218,32,0.0,0.0,1.0,40.0,0.3,4,10,0.06136894226074219
BPSK,0.0314,0.1092,0.2916,32,0.0,0.0,1.0,60.0,0.2,6,10,0.06031394004821777
QPSK,0.0314,0.2655,0.4479,32,0.0,0.0,1.0,70.0,0.15,7,10,0.06629443168640137
BPSK,0.0314,0.0628,0.08,64,0.1,0.005,1.0,70.0,0.0075,7,10,0.07416033744812012
QPSK,0.0314,0.0628,0.025,16,0.05,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.07965898513793945
BPSK,0.0314,0.0832,0.0311,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.057137489318847656
QPSK,0.0314,0.3176,0.2134,32,0.0,0.0,1.0,90.0,0.0,9,10,0.0706784725189209
QPSK,0.0314,0.2916,0.2395,32,0.0,0.0,1.0,90.0,0.0,9,10,0.08528304100036621
BPSK,0.0314,0.0628,0.08,48,0.0,0.005,1.0002,70.0,0.15,7,10,0.0652923583984375
BPSK,0.0314,0.1092,0.2134,32,0.0,0.0,1.0,80.0,0.1,8,10,0.06700992584228516
QPSK,0.0314,0.0628,0.025,32,0.35,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.07885384559631348
BPSK,0.0314,0.0832,0.2655,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.08632826805114746
BPSK,0.005,0.0628,0.045,32,0.02,-0.015,1.0,90.0,0.0025000000000000005,9,10,0.0654911994934082
QPSK,0.0314,0.2655,0.2134,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.12353253364562988
BPSK,0.0314,0.0832,0.1874,32,0.0,0.0,1.0,70.0,0.15,7,10,0.09423708915710449
QPSK,0.0314,0.0628,0.045,32,0.2,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.09136819839477539
QPSK,0.0314,0.1613,0.3176,32,0.0,0.0,1.0,0.0,0.5,0,10,0.0915842056274414
QPSK,0.0314,0.4479,0.1874,32,0.0,0.0,1.0,90.0,0.0,9,10,0.07091093063354492
BPSK,0.0314,0.0628,0.025,16,0.05,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.0753183364868164
BPSK,0.0314,0.0628,0.025,24,0.35,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.0607905387878418
BPSK,0.0314,0.0628,0.025,32,0.35,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.06918811798095703
QPSK,0.005,0.03,0.045,32,0.02,-0.03,1.0,0.0,0.025,0,10,0.07158112525939941
BPSK,0.0314,0.3697,0.1613,32,0.15,0.0,1.0,0.0,0.025,0,10,0.06866192817687988
QPSK,0.0314,0.3176,0.1613,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.061983585357666016
QPSK,0.0314,0.0628,0.025,48,0.5,0.005,1.0005,50.0,0.0125,5,10,0.06936526298522949
BPSK,0.02,0.1,0.045,32,0.02,-0.015,1.0,90.0,0.0025000000000000005,9,10,0.07152342796325684
QPSK,0.0314,0.2655,0.1613,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06085038185119629
BPSK,0.0314,0.2395,0.1613,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07068204879760742
QPSK,0.0314,0.3176,0.1353,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06447935104370117
QPSK,0.0314,0.0628,0.08,16,0.05,0.005,1.0,90.0,0.0025000000000000005,9,10,0.07961201667785645
QPSK,0.0314,0.005,0.3437,32,0.15,0.0,1.0,0.0,0.025,0,10,0.05763530731201172
QPSK,0.0314,0.2395,0.1874,32,0.0,0.0,1.0,90.0,0.0,9,10,0.08962154388427734
QPSK,0.0314,0.0628,0.08,16,0.35,0.005,1.0,90.0,0.0025000000000000005,9,10,0.07002615928649902
BPSK,0.0314,0.0628,0.08,32,0.5,0.005,0.9998,30.0,0.017499999999999998,3,10,0.07691645622253418
BPSK,0.0314,0.2134,0.4739,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07045602798461914
QPSK,0.0314,0.3697,0.5,32,0.0,0.0,1.0,0.0,0.5,0,10,0.062304019927978516
QPSK,0.0314,0.3176,0.0311,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.0640265941619873
BPSK,0.0314,0.0628,0.045,24,0.05,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.06171059608459473
QPSK,0.02,0.0628,0.045,32,0.02,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06758832931518555
QPSK,0.0314,0.3958,0.2395,32,0.0,0.0,1.0,90.0,0.0,9,10,0.07406973838806152
QPSK,0.0314,0.3437,0.3697,32,0.0,0.0,1.0,90.0,0.0,9,10,0.05108928680419922
BPSK,0.0314,0.0628,0.025,64,0.5,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.07225608825683594
QPSK,0.0314,0.0628,0.045,64,0.05,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.06645345687866211
QPSK,0.0314,0.4479,0.1613,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06835436820983887
QPSK,0.0314,0.0628,0.08,24,0.2,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.09537863731384277
QPSK,0.0314,0.2395,0.0311,32,0.0,0.0,1.0,90.0,0.0,9,10,0.08541059494018555
BPSK,0.08,0.0628,0.045,32,0.02,0.015,1.0,90.0,0.0025000000000000005,9,10,0.09312701225280762
QPSK,0.0314,0.0628,0.025,16,0.35,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.06861615180969238
BPSK,0.0314,0.0628,0.025,16,0.2,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.05929851531982422
BPSK,0.0314,0.0628,0.045,16,0.0,0.005,0.9998,90.0,0.0,9,10,0.05541634559631348
QPSK,0.0314,0.0628,0.045,32,0.02,0.03,1.0,90.0,0.0025000000000000005,9,10,0.0804293155670166
BPSK,0.0314,0.0628,0.045,64,0.5,0.005,1.0,10.0,0.022500000000000003,1,10,0.07623076438903809
QPSK,0.0314,0.0832,0.2916,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06159067153930664
QPSK,0.0314,0.4218,0.4739,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07033562660217285
QPSK,0.0314,0.1874,0.3176,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.05376100540161133
BPSK,0.0314,0.4739,0.5,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07360577583312988
QPSK,0.0314,0.0628,0.025,64,0.2,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.0732424259185791
QPSK,0.0314,0.0628,0.045,16,0.0,0.005,1.0002,90.0,0.0,9,10,0.05507826805114746
BPSK,0.0314,0.1092,0.3437,32,0.0,0.0,1.0,0.0,0.5,0,10,0.08459258079528809
QPSK,0.0314,0.2655,0.2395,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07417511940002441
BPSK,0.0314,0.0571,0.1092,32,0.0,0.0,1.0,70.0,0.15,7,10,0.08104372024536133
QPSK,0.0314,0.1353,0.0571,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06397795677185059
BPSK,0.0314,0.0628,0.045,24,0.0,0.005,1.0005,80.0,0.1,8,10,0.07991337776184082
BPSK,0.0314,0.3958,0.1092,32,0.0,0.0,1.0,70.0,0.15,7,10,0.0716707706451416
QPSK,0.0314,0.3958,0.4218,32,0.15,0.0,1.0,60.0,0.010000000000000002,6,10,0.11199402809143066
BPSK,0.0314,0.3176,0.0832,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.08306479454040527
BPSK,0.0314,0.0628,0.025,48,0.5,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.05968022346496582
BPSK,0.0314,0.0628,0.045,64,0.0,0.005,1.0005,80.0,0.1,8,10,0.07407784461975098
BPSK,0.0314,0.4479,0.1353,32,0.0,0.0,1.0,40.0,0.3,4,10,0.08164858818054199
QPSK,0.0314,0.1353,0.2655,32,0.0,0.0,1.0,80.0,0.1,8,10,0.06746816635131836
BPSK,0.0314,0.5,0.2134,32,0.15,0.0,1.0,60.0,0.010000000000000002,6,10,0.056201934814453125
BPSK,0.0314,0.0628,0.025,48,0.2,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.06648945808410645
BPSK,0.0314,0.005,0.5,32,0.15,0.0,1.0,0.0,0.025,0,10,0.08151650428771973
BPSK,0.0314,0.1092,0.3176,32,0.0,0.0,1.0,40.0,0.3,4,10,0.07873725891113281
BPSK,0.0314,0.4479,0.2655,32,0.0,0.0,1.0,90.0,0.0,9,10,0.08295345306396484
QPSK,0.0314,0.5,0.3437,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.05459451675415039
BPSK,0.02,0.03,0.045,32,0.02,-0.015,1.0,90.0,0.0025000000000000005,9,10,0.0728299617767334
BPSK,0.0314,0.0628,0.08,48,0.5,0.005,1.0005,60.0,0.010000000000000002,6,10,0.06712746620178223
QPSK,0.0314,0.0628,0.045,48,0.2,0.005,1.0005,90.0,0.0025000000000000005,9,10,0.061237335205078125
QPSK,0.0314,0.0628,0.08,24,0.5,0.005,0.9995,80.0,0.005000000000000001,8,10,0.0612640380859375
BPSK,0.0314,0.0628,0.045,16,0.05,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.06456375122070312
QPSK,0.0314,0.0628,0.08,32,0.5,0.005,0.9995,60.0,0.010000000000000002,6,10,0.0883176326751709
QPSK,0.0314,0.0628,0.025,48,0.0,0.005,0.9998,90.0,0.0,9,10,0.07345199584960938
BPSK,0.0314,0.1613,0.1874,32,0.0,0.0,1.0,70.0,0.15,7,10,0.08590555191040039
BPSK,0.0314,0.1092,0.3697,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07233524322509766
QPSK,0.0314,0.005,0.3437,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07484626770019531
BPSK,0.0314,0.4218,0.0832,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.0655825138092041
QPSK,0.0314,0.2395,0.3437,32,0.0,0.0,1.0,0.0,0.5,0,10,0.06217813491821289
QPSK,0.0314,0.1353,0.4479,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07347369194030762
QPSK,0.0314,0.0628,0.08,32,0.5,0.005,1.0,70.0,0.0075,7,10,0.07686614990234375
BPSK,0.0314,0.005,0.0571,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.07355999946594238
QPSK,0.0314,0.4218,0.3958,32,0.0,0.0,1.0,70.0,0.15,7,10,0.050783634185791016
BPSK,0.0314,0.2395,0.1874,32,0.0,0.0,1.0,70.0,0.15,7,10,0.07147836685180664
QPSK,0.0314,0.3437,0.005,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.062073707580566406
QPSK,0.0314,0.0628,0.08,24,0.2,0.005,1.0005,90.0,0.0025000000000000005,9,10,0.08828091621398926
QPSK,0.12,0.1,0.045,32,0.02,-0.015,1.0,90.0,0.0025000000000000005,9,10,0.05551791191101074
QPSK,0.0314,0.0311,0.0832,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06733131408691406
BPSK,0.0314,0.3437,0.0311,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06035137176513672
BPSK,0.0314,0.1092,0.4739,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07433199882507324
BPSK,0.0314,0.005,0.2134,32,0.0,0.0,1.0,80.0,0.1,8,10,0.07547140121459961
QPSK,0.0314,0.0571,0.0832,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06158947944641113
BPSK,0.0314,0.4479,0.4218,32,0.15,0.0,1.0,0.0,0.025,0,10,0.059813737869262695
BPSK,0.0314,0.0628,0.08,16,0.05,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.07548928260803223
BPSK,0.0314,0.3437,0.0571,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06847143173217773
BPSK,0.12,0.0628,0.045,32,0.02,0.015,1.0,90.0,0.0025000000000000005,9,10,0.06038856506347656
QPSK,0.0314,0.2916,0.4739,32,0.0,0.0,1.0,0.0,0.5,0,10,0.06691980361938477
QPSK,0.02,0.0628,0.045,32,0.02,-0.03,1.0,90.0,0.0025000000000000005,9,10,0.06782984733581543
BPSK,0.0314,0.4218,0.0571,32,0.0,0.0,1.0,90.0,0.0,9,10,0.05717825889587402
QPSK,0.0314,0.0832,0.0311,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.0651543140411377
QPSK,0.0314,0.4479,0.2916,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06976199150085449
QPSK,0.0314,0.0628,0.045,32,0.0,0.005,1.0005,90.0,0.0,9,10,0.0718693733215332
QPSK,0.0314,0.1613,0.005,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07039856910705566
QPSK,0.0314,0.1613,0.4479,32,0.15,0.0,1.0,0.0,0.025,0,10,0.05904674530029297
QPSK,0.0314,0.005,0.0571,32,0.0,0.0,1.0,10.0,0.45,1,10,0.06618261337280273
QPSK,0.0314,0.1353,0.0311,32,0.0,0.0,1.0,90.0,0.0,9,10,0.09664678573608398
QPSK,0.0314,0.1613,0.5,32,0.0,0.0,1.0,0.0,0.5,0,10,0.06023001670837402
QPSK,0.0314,0.03,0.045,32,0.02,-0.015,1.0,90.0,0.0025000000000000005,9,10,0.07657408714294434
BPSK,0.0314,0.0628,0.08,32,0.35,0.005,1.0005,0.0,0.025,0,10,0.06755280494689941
QPSK,0.0314,0.3697,0.1092,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.05773138999938965
QPSK,0.0314,0.2395,0.2916,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06709051132202148
QPSK,0.0314,0.2134,0.5,32,0.0,0.0,1.0,0.0,0.5,0,10,0.09148359298706055
QPSK,0.02,0.03,0.045,32,0.02,-0.03,1.0,80.0,0.005000000000000001,8,10,0.06112241744995117
BPSK,0.0314,0.0628,0.08,48,0.2,0.005,0.9998,60.0,0.010000000000000002,6,10,0.06490159034729004
QPSK,0.0314,0.1874,0.1874,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07248258590698242
QPSK,0.0314,0.1874,0.4479,32,0.0,0.0,1.0,70.0,0.15,7,10,0.06463932991027832
QPSK,0.0314,0.0311,0.005,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.07111644744873047
QPSK,0.0314,0.1613,0.2916,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06398773193359375
QPSK,0.0314,0.5,0.1353,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06853842735290527
BPSK,0.0314,0.3437,0.1092,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.07877492904663086
BPSK,0.0314,0.2134,0.005,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06429147720336914
BPSK,0.0314,0.0628,0.08,32,0.2,0.005,1.0,40.0,0.015,4,10,0.06408977508544922
BPSK,0.0314,0.2916,0.3958,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07327580451965332
BPSK,0.0314,0.4218,0.1613,32,0.0,0.0,1.0,30.0,0.35,3,10,0.08365440368652344
QPSK,0.0314,0.2916,0.3697,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.062185049057006836
BPSK,0.0314,0.1874,0.0311,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.08099198341369629
BPSK,0.0314,0.0628,0.045,64,0.05,0.005,1.0005,80.0,0.005000000000000001,8,10,0.07938528060913086
BPSK,0.0314,0.0628,0.045,64,0.1,0.005,1.0,40.0,0.015,4,10,0.08922028541564941
BPSK,0.0314,0.1874,0.3437,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07367444038391113
BPSK,0.0314,0.4479,0.0832,32,0.0,0.0,1.0,80.0,0.1,8,10,0.08382415771484375
QPSK,0.0314,0.3437,0.4479,32,0.15,0.0,1.0,0.0,0.025,0,10,0.06644821166992188
BPSK,0.0314,0.1353,0.2395,32,0.0,0.0,1.0,80.0,0.1,8,10,0.06363558769226074
QPSK,0.0314,0.0832,0.2134,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.05458855628967285
BPSK,0.0314,0.5,0.1092,32,0.0,0.0,1.0,70.0,0.15,7,10,0.05927705764770508
BPSK,0.0314,0.2916,0.0311,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07988500595092773
QPSK,0.0314,0.4739,0.2134,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06144285202026367
QPSK,0.0314,0.0628,0.025,48,0.05,0.005,1.0005,90.0,0.0025000000000000005,9,10,0.05784130096435547
BPSK,0.0314,0.3176,0.3176,32,0.0,0.0,1.0,40.0,0.3,4,10,0.05144786834716797
QPSK,0.0314,0.0571,0.2916,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.08914518356323242
BPSK,0.0314,0.1092,0.2655,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06427121162414551
BPSK,0.0314,0.1613,0.0311,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.1142427921295166
BPSK,0.0314,0.3176,0.2655,32,0.0,0.0,1.0,90.0,0.0,9,10,0.07785868644714355
BPSK,0.0314,0.0628,0.045,64,0.2,0.005,0.9995,60.0,0.010000000000000002,6,10,0.09223246574401855
QPSK,0.0314,0.0628,0.045,16,0.2,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.07071137428283691
BPSK,0.0314,0.3437,0.4479,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07100963592529297
QPSK,0.0314,0.1613,0.2395,32,0.0,0.0,1.0,90.0,0.0,9,10,0.05977582931518555
BPSK,0.005,0.1,0.045,32,0.02,0.03,1.0,90.0,0.0025000000000000005,9,10,0.07138872146606445
BPSK,0.0314,0.3437,0.3697,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07206845283508301
BPSK,0.0314,0.1613,0.5,32,0.15,0.0,1.0,0.0,0.025,0,10,0.05970573425292969
QPSK,0.0314,0.4739,0.1353,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06849026679992676
QPSK,0.0314,0.0571,0.0832,32,0.0,0.0,1.0,90.0,0.0,9,10,0.07016587257385254
QPSK,0.0314,0.3958,0.0311,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06967401504516602
QPSK,0.0314,0.0628,0.08,64,0.2,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.06561875343322754
QPSK,0.0314,0.0628,0.045,48,0.0,0.005,1.0,90.0,0.0,9,10,0.07907485961914062
QPSK,0.0314,0.2134,0.4479,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07064056396484375
QPSK,0.0314,0.03,0.045,32,0.02,-0.03,1.0,90.0,0.0025000000000000005,9,10,0.06297421455383301
BPSK,0.0314,0.4218,0.0311,32,0.0,0.0,1.0,90.0,0.0,9,10,0.07419943809509277
QPSK,0.0314,0.0628,0.08,64,0.05,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.1041560173034668
QPSK,0.0314,0.3958,0.005,32,0.15,0.0,1.0,80.0,0.005000000000000001,8,10,0.08805155754089355
QPSK,0.0314,0.2916,0.0832,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.05946660041809082
BPSK,0.0314,0.3697,0.2916,32,0.0,0.0,1.0,60.0,0.2,6,10,0.07226991653442383
QPSK,0.0314,0.0628,0.08,32,0.2,0.005,0.9998,90.0,0.0025000000000000005,9,10,0.07547783851623535
QPSK,0.0314,0.0628,0.045,32,0.1,0.005,1.0,90.0,0.0025000000000000005,9,10,0.07895851135253906
BPSK,0.0314,0.0628,0.08,64,0.2,0.005,1.0005,70.0,0.0075,7,10,0.07709622383117676
QPSK,0.0314,0.1092,0.4218,32,0.0,0.0,1.0,40.0,0.3,4,10,0.05860614776611328
QPSK,0.0314,0.1613,0.4479,32,0.0,0.0,1.0,70.0,0.15,7,10,0.06158900260925293
BPSK,0.0314,0.2395,0.3697,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07197785377502441
QPSK,0.0314,0.1874,0.2395,32,0.0,0.0,1.0,90.0,0.0,9,10,0.07284975051879883
BPSK,0.0314,0.0628,0.08,64,0.05,0.005,0.9998,80.0,0.005000000000000001,8,10,0.07251191139221191
QPSK,0.0314,0.0628,0.08,64,0.5,0.005,1.0002,70.0,0.0075,7,10,0.07752108573913574
BPSK,0.0314,0.1092,0.4218,32,0.0,0.0,1.0,0.0,0.5,0,10,0.04725909233093262
BPSK,0.0314,0.2134,0.2395,32,0.0,0.0,1.0,80.0,0.1,8,10,0.06805896759033203
QPSK,0.0314,0.0311,0.005,32,0.0,0.0,1.0,80.0,0.1,8,10,0.06000518798828125
BPSK,0.0314,0.2134,0.005,32,0.0,0.0,1.0,90.0,0.0,9,10,0.07558131217956543
BPSK,0.0314,0.0628,0.025,16,0.0,0.005,0.9998,90.0,0.0,9,10,0.0870201587677002
BPSK,0.0314,0.3437,0.3176,32,0.0,0.0,1.0,40.0,0.3,4,10,0.09280967712402344
QPSK,0.0314,0.0628,0.025,16,0.5,0.005,0.9995,70.0,0.0075,7,10,0.08864116668701172
QPSK,0.0314,0.0628,0.025,32,0.35,0.005,1.0005,90.0,0.0025000000000000005,9,10,0.06511139869689941
QPSK,0.0314,0.0628,0.045,32,0.2,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.061539411544799805
BPSK,0.0314,0.0628,0.025,64,0.35,0.005,1.0002,70.0,0.0075,7,10,0.08328914642333984
BPSK,0.0314,0.4218,0.1092,32,0.15,0.0,1.0,70.0,0.0075,7,10,0.06986069679260254
QPSK,0.0314,0.0628,0.08,32,0.05,0.005,0.9995,90.0,0.0025000000000000005,9,10,0.07062816619873047
QPSK,0.0314,0.0628,0.045,32,0.02,0.015,1.0,90.0,0.0025000000000000005,9,10,0.06381916999816895
QPSK,0.0314,0.0311,0.4218,32,0.15,0.0,1.0,40.0,0.015,4,10,0.07653594017028809
BPSK,0.0314,0.2395,0.1092,32,0.0,0.0,1.0,70.0,0.15,7,10,0.0661170482635498
BPSK,0.0314,0.1613,0.3437,32,0.0,0.0,1.0,0.0,0.5,0,10,0.06836819648742676
QPSK,0.0314,0.0628,0.08,24,0.1,0.005,1.0,90.0,0.0025000000000000005,9,10,0.05993914604187012
BPSK,0.0314,0.3958,0.005,32,0.0,0.0,1.0,90.0,0.0,9,10,0.08461689949035645
BPSK,0.005,0.1,0.045,32,0.02,0.015,1.0,90.0,0.0025000000000000005,9,10,0.060520172119140625
BPSK,0.0314,0.4479,0.4218,32,0.0,0.0,1.0,0.0,0.5,0,10,0.08303046226501465
BPSK,0.0314,0.005,0.005,32,0.0,0.0,1.0,90.0,0.0,9,10,0.09397673606872559
BPSK,0.0314,0.1613,0.3176,32,0.15,0.0,1.0,0.0,0.025,0,10,0.06742644309997559
QPSK,0.0314,0.0832,0.005,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.06567621231079102
BPSK,0.01,0.03,0.045,32,0.02,0.015,1.0,80.0,0.005000000000000001,8,10,0.06634402275085449
QPSK,0.0314,0.0571,0.4739,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07857322692871094
BPSK,0.0314,0.4479,0.3958,32,0.15,0.0,1.0,0.0,0.025,0,10,0.07849693298339844
QPSK,0.0314,0.0628,0.08,64,0.0,0.005,1.0,90.0,0.0,9,10,0.06641554832458496
BPSK,0.0314,0.1874,0.005,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07169771194458008
QPSK,0.0314,0.2395,0.4218,32,0.0,0.0,1.0,40.0,0.3,4,10,0.0645287036895752
QPSK,0.0314,0.2916,0.0832,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06238818168640137
QPSK,0.0314,0.0628,0.045,64,0.2,0.005,1.0002,90.0,0.0025000000000000005,9,10,0.08878636360168457
BPSK,0.0314,0.4739,0.5,32,0.0,0.0,1.0,0.0,0.5,0,10,0.06215834617614746
BPSK,0.0314,0.0832,0.4479,32,0.15,0.0,1.0,0.0,0.025,0,10,0.08366250991821289
QPSK,0.0314,0.0628,0.045,64,0.05,0.005,1.0,90.0,0.0025000000000000005,9,10,0.061545610427856445
BPSK,0.005,0.1,0.045,32,0.02,-0.015,1.0,90.0,0.0025000000000000005,9,10,0.11193251609802246
QPSK,0.0314,0.0832,0.2655,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.0610661506652832
QPSK,0.0314,0.1353,0.1613,32,0.0,0.0,1.0,90.0,0.0,9,10,0.06511235237121582
QPSK,0.0314,0.4739,0.3437,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07077980041503906
BPSK,0.0314,0.0571,0.0832,32,0.0,0.0,1.0,80.0,0.1,8,10,0.06978201866149902
QPSK,0.0314,0.2916,0.4479,32,0.0,0.0,1.0,60.0,0.2,6,10,0.06079578399658203
QPSK,0.0314,0.3437,0.2134,32,0.15,0.0,1.0,90.0,0.0025000000000000005,9,10,0.0674600601196289
QPSK,0.05,0.1,0.045,32,0.02,0.0,1.0,90.0,0.0025000000000000005,9,10,0.07463502883911133
QPSK,0.0314,0.2395,0.3176,32,0.0,0.0,1.0,0.0,0.5,0,10,0.07661247253417969
