Modulation,FLL_BW,Costas_BW,SymSync_BW,PreambleSize,NoiseVolt,FreqOffset,TimeOffset,PDR,BER,MatchedPkts,TotalPkts,ElapsedSec
QPSK,0.01,0.03,0.08,32,0.2,0.0,1.0002,90.0,0.005000000000000001,9,10,0.03919482231140137
QPSK,0.01,0.03,0.08,32,0.2,0.015,0.9998,80.0,0.010000000000000002,8,10,0.037087202072143555
QPSK,0.01,0.03,0.08,32,0.2,0.015,1.0002,80.0,0.010000000000000002,8,10,0.04525947570800781
QPSK,0.01,0.03,0.08,32,0.45,-0.015,0.9998,70.0,0.015,7,10,0.04231619834899902
QPSK,0.01,0.03,0.08,32,0.45,-0.015,1.0002,70.0,0.015,7,10,0.042418479919433594
QPSK,0.01,0.03,0.08,32,0.45,0.0,0.9998,90.0,0.005000000000000001,9,10,0.043302297592163086
QPSK,0.01,0.03,0.08,32,0.45,0.0,1.0002,90.0,0.005000000000000001,9,10,0.040048837661743164
QPSK,0.01,0.03,0.08,32,0.45,0.015,0.9998,70.0,0.015,7,10,0.04807925224304199
QPSK,0.01,0.03,0.08,32,0.45,0.015,1.0002,70.0,0.015,7,10,0.044474124908447266
QPSK,0.01,0.03,0.08,48,0.0,-0.015,0.9998,80.0,0.1,8,10,0.05161762237548828
QPSK,0.01,0.03,0.08,48,0.0,-0.015,1.0002,80.0,0.1,8,10,0.04430651664733887
QPSK,0.01,0.03,0.08,48,0.0,0.0,0.9998,90.0,0.0,9,10,0.0706336498260498
QPSK,0.01,0.03,0.08,48,0.0,0.0,1.0002,90.0,0.0,9,10,0.058309078216552734
QPSK,0.01,0.03,0.08,48,0.0,0.015,0.9998,80.0,0.1,8,10,0.04138803482055664
QPSK,0.01,0.03,0.08,48,0.0,0.015,1.0002,80.0,0.1,8,10,0.04795026779174805
QPSK,0.01,0.03,0.08,48,0.2,-0.015,0.9998,80.0,0.010000000000000002,8,10,0.04341006278991699
QPSK,0.01,0.03,0.08,48,0.2,-0.015,1.0002,80.0,0.010000000000000002,8,10,0.06002688407897949
QPSK,0.01,0.03,0.08,48,0.2,0.0,0.9998,90.0,0.005000000000000001,9,10,0.046059370040893555
QPSK,0.01,0.03,0.08,48,0.2,0.0,1.0002,90.0,0.005000000000000001,9,10,0.03966951370239258
QPSK,0.01,0.03,0.08,48,0.2,0.015,0.9998,80.0,0.010000000000000002,8,10,0.04071307182312012
QPSK,0.01,0.03,0.08,48,0.2,0.015,1.0002,80.0,0.010000000000000002,8,10,0.04236149787902832
QPSK,0.01,0.03,0.08,48,0.45,-0.015,0.9998,60.0,0.020000000000000004,6,10,0.050275325775146484
QPSK,0.01,0.03,0.08,48,0.45,-0.015,1.0002,80.0,0.010000000000000002,8,10,0.04193258285522461
QPSK,0.01,0.03,0.08,48,0.45,0.0,0.9998,90.0,0.005000000000000001,9,10,0.06209826469421387
QPSK,0.01,0.03,0.08,48,0.45,0.0,1.0002,80.0,0.010000000000000002,8,10,0.04922914505004883
QPSK,0.01,0.03,0.08,48,0.45,0.015,0.9998,80.0,0.010000000000000002,8,10,0.04668688774108887
QPSK,0.01,0.03,0.08,48,0.45,0.015,1.0002,80.0,0.010000000000000002,8,10,0.0452876091003418
QPSK,0.01,0.0628,0.025,16,0.0,-0.015,0.9998,90.0,0.0,9,10,0.04441213607788086
QPSK,0.01,0.0628,0.025,16,0.0,-0.015,1.0002,90.0,0.0,9,10,0.04468870162963867
QPSK,0.01,0.0628,0.025,16,0.0,0.0,0.9998,90.0,0.0,9,10,0.05018138885498047
QPSK,0.01,0.0628,0.025,16,0.0,0.0,1.0002,90.0,0.0,9,10,0.039388179779052734
QPSK,0.01,0.0628,0.025,16,0.0,0.015,0.9998,90.0,0.0,9,10,0.04616594314575195
QPSK,0.01,0.0628,0.025,16,0.0,0.015,1.0002,90.0,0.0,9,10,0.04393196105957031
QPSK,0.01,0.0628,0.025,16,0.2,-0.015,0.9998,90.0,0.005000000000000001,9,10,0.0369260311126709
QPSK,0.01,0.0628,0.025,16,0.2,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.042540788650512695
QPSK,0.01,0.0628,0.025,16,0.2,0.0,0.9998,90.0,0.005000000000000001,9,10,0.04283022880554199
QPSK,0.01,0.0628,0.025,16,0.2,0.0,1.0002,90.0,0.005000000000000001,9,10,0.04048562049865723
QPSK,0.01,0.0628,0.025,16,0.2,0.015,0.9998,90.0,0.005000000000000001,9,10,0.048104047775268555
QPSK,0.01,0.0628,0.025,16,0.2,0.015,1.0002,90.0,0.005000000000000001,9,10,0.03981733322143555
QPSK,0.01,0.0628,0.025,16,0.45,-0.015,0.9998,90.0,0.005000000000000001,9,10,0.04549884796142578
QPSK,0.01,0.0628,0.025,16,0.45,-0.015,1.0002,80.0,0.010000000000000002,8,10,0.05407547950744629
QPSK,0.01,0.0628,0.025,16,0.45,0.0,0.9998,90.0,0.005000000000000001,9,10,0.055586814880371094
QPSK,0.01,0.0628,0.025,16,0.45,0.0,1.0002,90.0,0.005000000000000001,9,10,0.04755449295043945
QPSK,0.01,0.0628,0.025,16,0.45,0.015,0.9998,80.0,0.010000000000000002,8,10,0.06245088577270508
QPSK,0.01,0.0628,0.025,16,0.45,0.015,1.0002,80.0,0.010000000000000002,8,10,0.06607723236083984
QPSK,0.01,0.0628,0.025,32,0.0,-0.015,0.9998,90.0,0.0,9,10,0.06013131141662598
QPSK,0.01,0.0628,0.025,32,0.0,-0.015,1.0002,90.0,0.0,9,10,0.052025556564331055
QPSK,0.01,0.0628,0.025,32,0.0,0.0,0.9998,90.0,0.0,9,10,0.052925825119018555
QPSK,0.01,0.0628,0.025,32,0.0,0.0,1.0002,90.0,0.0,9,10,0.04500436782836914
QPSK,0.01,0.0628,0.025,32,0.0,0.015,0.9998,90.0,0.0,9,10,0.04248976707458496
QPSK,0.01,0.0628,0.025,32,0.0,0.015,1.0002,90.0,0.0,9,10,0.04965567588806152
QPSK,0.01,0.0628,0.025,32,0.2,-0.015,0.9998,90.0,0.005000000000000001,9,10,0.04498147964477539
QPSK,0.01,0.0628,0.025,32,0.2,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.08012986183166504
QPSK,0.01,0.0628,0.025,32,0.2,0.0,0.9998,90.0,0.005000000000000001,9,10,0.06332111358642578
QPSK,0.01,0.0628,0.025,32,0.2,0.0,1.0002,90.0,0.005000000000000001,9,10,0.06901121139526367
QPSK,0.01,0.0628,0.025,32,0.2,0.015,0.9998,90.0,0.005000000000000001,9,10,0.06090950965881348
QPSK,0.01,0.0628,0.025,32,0.2,0.015,1.0002,90.0,0.005000000000000001,9,10,0.06171464920043945
QPSK,0.01,0.0628,0.025,32,0.45,-0.015,0.9998,80.0,0.010000000000000002,8,10,0.05934548377990723
QPSK,0.01,0.0628,0.025,32,0.45,-0.015,1.0002,80.0,0.010000000000000002,8,10,0.0407259464263916
QPSK,0.01,0.0628,0.025,32,0.45,0.0,0.9998,90.0,0.005000000000000001,9,10,0.053781986236572266
QPSK,0.01,0.0628,0.025,32,0.45,0.0,1.0002,90.0,0.005000000000000001,9,10,0.04751396179199219
QPSK,0.01,0.0628,0.025,32,0.45,0.015,0.9998,80.0,0.010000000000000002,8,10,0.042824745178222656
QPSK,0.01,0.0628,0.025,32,0.45,0.015,1.0002,80.0,0.010000000000000002,8,10,0.05103754997253418
QPSK,0.01,0.0628,0.025,48,0.0,-0.015,0.9998,90.0,0.0,9,10,0.04307699203491211
QPSK,0.01,0.0628,0.025,48,0.0,-0.015,1.0002,90.0,0.0,9,10,0.04393601417541504
QPSK,0.01,0.0628,0.025,48,0.0,0.0,0.9998,90.0,0.0,9,10,0.048699378967285156
QPSK,0.01,0.0628,0.025,48,0.0,0.0,1.0002,90.0,0.0,9,10,0.04886579513549805
QPSK,0.01,0.0628,0.025,48,0.0,0.015,0.9998,90.0,0.0,9,10,0.04782700538635254
QPSK,0.01,0.0628,0.025,48,0.0,0.015,1.0002,90.0,0.0,9,10,0.05073213577270508
QPSK,0.01,0.0628,0.025,48,0.2,-0.015,0.9998,90.0,0.005000000000000001,9,10,0.04962635040283203
QPSK,0.01,0.0628,0.025,48,0.2,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.07771754264831543
QPSK,0.01,0.0628,0.025,48,0.2,0.0,0.9998,90.0,0.005000000000000001,9,10,0.048464298248291016
QPSK,0.01,0.0628,0.025,48,0.2,0.0,1.0002,90.0,0.005000000000000001,9,10,0.044625043869018555
QPSK,0.01,0.0628,0.025,48,0.2,0.015,0.9998,90.0,0.005000000000000001,9,10,0.05320286750793457
QPSK,0.01,0.0628,0.025,48,0.2,0.015,1.0002,90.0,0.005000000000000001,9,10,0.0429227352142334
QPSK,0.01,0.0628,0.025,48,0.45,-0.015,0.9998,70.0,0.015,7,10,0.04849052429199219
QPSK,0.01,0.0628,0.025,48,0.45,-0.015,1.0002,80.0,0.010000000000000002,8,10,0.0456385612487793
QPSK,0.01,0.0628,0.025,48,0.45,0.0,0.9998,90.0,0.005000000000000001,9,10,0.05842709541320801
QPSK,0.01,0.0628,0.025,48,0.45,0.0,1.0002,80.0,0.010000000000000002,8,10,0.045813560485839844
QPSK,0.01,0.0628,0.025,48,0.45,0.015,0.9998,90.0,0.005000000000000001,9,10,0.04025149345397949
QPSK,0.01,0.0628,0.025,48,0.45,0.015,1.0002,90.0,0.005000000000000001,9,10,0.05062246322631836
QPSK,0.01,0.0628,0.045,16,0.0,-0.015,0.9998,90.0,0.0,9,10,0.04288625717163086
QPSK,0.01,0.0628,0.045,16,0.0,-0.015,1.0002,90.0,0.0,9,10,0.03744912147521973
QPSK,0.01,0.0628,0.045,16,0.0,0.0,0.9998,90.0,0.0,9,10,0.037653446197509766
QPSK,0.01,0.0628,0.045,16,0.0,0.0,1.0002,90.0,0.0,9,10,0.03864598274230957
QPSK,0.01,0.0628,0.045,16,0.0,0.015,0.9998,90.0,0.0,9,10,0.047955989837646484
QPSK,0.01,0.0628,0.045,16,0.0,0.015,1.0002,90.0,0.0,9,10,0.04134702682495117
QPSK,0.01,0.0628,0.045,16,0.2,-0.015,0.9998,90.0,0.005000000000000001,9,10,0.042382240295410156
QPSK,0.01,0.0628,0.045,16,0.2,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.04161334037780762
QPSK,0.01,0.0628,0.045,16,0.2,0.0,0.9998,90.0,0.005000000000000001,9,10,0.036908626556396484
QPSK,0.01,0.0628,0.045,16,0.2,0.0,1.0002,90.0,0.005000000000000001,9,10,0.039838314056396484
QPSK,0.01,0.0628,0.045,16,0.2,0.015,0.9998,90.0,0.005000000000000001,9,10,0.038794755935668945
QPSK,0.01,0.0628,0.045,16,0.2,0.015,1.0002,90.0,0.005000000000000001,9,10,0.0408935546875
QPSK,0.01,0.0628,0.045,16,0.45,-0.015,0.9998,90.0,0.005000000000000001,9,10,0.053777456283569336
QPSK,0.01,0.0628,0.045,16,0.45,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.047211408615112305
QPSK,0.01,0.0628,0.045,16,0.45,0.0,0.9998,90.0,0.005000000000000001,9,10,0.04091215133666992
QPSK,0.01,0.0628,0.045,16,0.45,0.0,1.0002,90.0,0.005000000000000001,9,10,0.04743361473083496
QPSK,0.01,0.0628,0.045,16,0.45,0.015,0.9998,80.0,0.010000000000000002,8,10,0.04457736015319824
QPSK,0.01,0.0628,0.045,16,0.45,0.015,1.0002,80.0,0.010000000000000002,8,10,0.041606903076171875
QPSK,0.01,0.0628,0.045,32,0.0,-0.015,0.9998,90.0,0.0,9,10,0.05527448654174805
QPSK,0.01,0.0628,0.045,32,0.0,-0.015,1.0002,90.0,0.0,9,10,0.043469905853271484
QPSK,0.01,0.0628,0.045,32,0.0,0.0,0.9998,90.0,0.0,9,10,0.04614734649658203
QPSK,0.01,0.0628,0.045,32,0.0,0.0,1.0002,90.0,0.0,9,10,0.045536041259765625
QPSK,0.01,0.0628,0.045,32,0.0,0.015,0.9998,90.0,0.0,9,10,0.07162117958068848
QPSK,0.01,0.0628,0.045,32,0.0,0.015,1.0002,90.0,0.0,9,10,0.04712700843811035
QPSK,0.01,0.0628,0.045,32,0.2,-0.015,0.9998,90.0,0.005000000000000001,9,10,0.055715322494506836
QPSK,0.01,0.0628,0.045,32,0.2,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.04228711128234863
QPSK,0.01,0.0628,0.045,32,0.2,0.0,0.9998,90.0,0.005000000000000001,9,10,0.04139304161071777
QPSK,0.01,0.0628,0.045,32,0.2,0.0,1.0002,90.0,0.005000000000000001,9,10,0.037357330322265625
QPSK,0.01,0.0628,0.045,32,0.2,0.015,0.9998,90.0,0.005000000000000001,9,10,0.047677040100097656
QPSK,0.01,0.0628,0.045,32,0.2,0.015,1.0002,90.0,0.005000000000000001,9,10,0.04507017135620117
QPSK,0.01,0.0628,0.045,32,0.45,-0.015,0.9998,90.0,0.005000000000000001,9,10,0.04452180862426758
QPSK,0.01,0.0628,0.045,32,0.45,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.04182314872741699
QPSK,0.01,0.0628,0.045,32,0.45,0.0,0.9998,90.0,0.005000000000000001,9,10,0.042078495025634766
QPSK,0.01,0.0628,0.045,32,0.45,0.0,1.0002,90.0,0.005000000000000001,9,10,0.033429622650146484
QPSK,0.01,0.0628,0.045,32,0.45,0.015,0.9998,80.0,0.010000000000000002,8,10,0.03638958930969238
QPSK,0.01,0.0628,0.045,32,0.45,0.015,1.0002,80.0,0.010000000000000002,8,10,0.048590660095214844
QPSK,0.01,0.0628,0.045,48,0.0,-0.015,0.9998,90.0,0.0,9,10,0.0447230339050293
QPSK,0.01,0.0628,0.045,48,0.0,-0.015,1.0002,90.0,0.0,9,10,0.052260637283325195
QPSK,0.01,0.0628,0.045,48,0.0,0.0,0.9998,90.0,0.0,9,10,0.05300593376159668
QPSK,0.01,0.0628,0.045,48,0.0,0.0,1.0002,90.0,0.0,9,10,0.05187630653381348
QPSK,0.01,0.0628,0.045,48,0.0,0.015,0.9998,90.0,0.0,9,10,0.0402226448059082
QPSK,0.01,0.0628,0.045,48,0.0,0.015,1.0002,90.0,0.0,9,10,0.048401832580566406
QPSK,0.01,0.0628,0.045,48,0.2,-0.015,0.9998,90.0,0.005000000000000001,9,10,0.04071784019470215
QPSK,0.01,0.0628,0.045,48,0.2,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.04622793197631836
QPSK,0.01,0.0628,0.045,48,0.2,0.0,0.9998,90.0,0.005000000000000001,9,10,0.04245567321777344
QPSK,0.01,0.0628,0.045,48,0.2,0.0,1.0002,90.0,0.005000000000000001,9,10,0.04000377655029297
QPSK,0.01,0.0628,0.045,48,0.2,0.015,0.9998,90.0,0.005000000000000001,9,10,0.05025172233581543
QPSK,0.01,0.0628,0.045,48,0.2,0.015,1.0002,90.0,0.005000000000000001,9,10,0.04585552215576172
QPSK,0.01,0.0628,0.045,48,0.45,-0.015,0.9998,80.0,0.010000000000000002,8,10,0.03318357467651367
QPSK,0.01,0.0628,0.045,48,0.45,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.04656219482421875
QPSK,0.01,0.0628,0.045,48,0.45,0.0,0.9998,90.0,0.005000000000000001,9,10,0.04734373092651367
QPSK,0.01,0.0628,0.045,48,0.45,0.0,1.0002,80.0,0.010000000000000002,8,10,0.042688608169555664
QPSK,0.01,0.0628,0.045,48,0.45,0.015,0.9998,90.0,0.005000000000000001,9,10,0.04206442832946777
QPSK,0.01,0.0628,0.045,48,0.45,0.015,1.0002,90.0,0.005000000000000001,9,10,0.04749703407287598
QPSK,0.01,0.0628,0.08,16,0.0,-0.015,0.9998,90.0,0.0,9,10,0.04239964485168457
QPSK,0.01,0.0628,0.08,16,0.0,-0.015,1.0002,90.0,0.0,9,10,0.07986283302307129
QPSK,0.01,0.0628,0.08,16,0.0,0.0,0.9998,90.0,0.0,9,10,0.035562992095947266
QPSK,0.01,0.0628,0.08,16,0.0,0.0,1.0002,90.0,0.0,9,10,0.057860374450683594
QPSK,0.01,0.0628,0.08,16,0.0,0.015,0.9998,90.0,0.0,9,10,0.04855227470397949
QPSK,0.01,0.0628,0.08,16,0.0,0.015,1.0002,90.0,0.0,9,10,0.045424699783325195
QPSK,0.01,0.0628,0.08,16,0.2,-0.015,0.9998,90.0,0.005000000000000001,9,10,0.041015625
QPSK,0.01,0.0628,0.08,16,0.2,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.04525113105773926
QPSK,0.01,0.0628,0.08,16,0.2,0.0,0.9998,90.0,0.005000000000000001,9,10,0.06373071670532227
QPSK,0.01,0.0628,0.08,16,0.2,0.0,1.0002,90.0,0.005000000000000001,9,10,0.058344125747680664
QPSK,0.01,0.0628,0.08,16,0.2,0.015,0.9998,90.0,0.005000000000000001,9,10,0.04991650581359863
QPSK,0.01,0.0628,0.08,16,0.2,0.015,1.0002,90.0,0.005000000000000001,9,10,0.053624629974365234
QPSK,0.01,0.0628,0.08,16,0.45,-0.015,0.9998,90.0,0.005000000000000001,9,10,0.04974865913391113
QPSK,0.01,0.0628,0.08,16,0.45,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.04281163215637207
QPSK,0.01,0.0628,0.08,16,0.45,0.0,0.9998,90.0,0.005000000000000001,9,10,0.0451202392578125
QPSK,0.01,0.0628,0.08,16,0.45,0.0,1.0002,90.0,0.005000000000000001,9,10,0.05368924140930176
QPSK,0.01,0.0628,0.08,16,0.45,0.015,0.9998,80.0,0.010000000000000002,8,10,0.051252126693725586
QPSK,0.01,0.0628,0.08,16,0.45,0.015,1.0002,80.0,0.010000000000000002,8,10,0.05202817916870117
QPSK,0.01,0.0628,0.08,32,0.0,-0.015,0.9998,90.0,0.0,9,10,0.044704437255859375
QPSK,0.01,0.0628,0.08,32,0.0,-0.015,1.0002,90.0,0.0,9,10,0.04445147514343262
QPSK,0.01,0.0628,0.08,32,0.0,0.0,0.9998,90.0,0.0,9,10,0.04307985305786133
QPSK,0.01,0.0628,0.08,32,0.0,0.0,1.0002,90.0,0.0,9,10,0.0460658073425293
QPSK,0.01,0.0628,0.08,32,0.0,0.015,0.9998,90.0,0.0,9,10,0.04057002067565918
QPSK,0.01,0.0628,0.08,32,0.0,0.015,1.0002,90.0,0.0,9,10,0.04156160354614258
QPSK,0.01,0.0628,0.08,32,0.2,-0.015,0.9998,90.0,0.005000000000000001,9,10,0.04287147521972656
QPSK,0.01,0.0628,0.08,32,0.2,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.03853726387023926
QPSK,0.01,0.0628,0.08,32,0.2,0.0,0.9998,90.0,0.005000000000000001,9,10,0.04997897148132324
QPSK,0.01,0.0628,0.08,32,0.2,0.0,1.0002,90.0,0.005000000000000001,9,10,0.0696098804473877
QPSK,0.01,0.0628,0.08,32,0.2,0.015,0.9998,90.0,0.005000000000000001,9,10,0.045540571212768555
QPSK,0.01,0.0628,0.08,32,0.2,0.015,1.0002,90.0,0.005000000000000001,9,10,0.051462650299072266
QPSK,0.01,0.0628,0.08,32,0.45,-0.015,0.9998,90.0,0.005000000000000001,9,10,0.04615926742553711
QPSK,0.01,0.0628,0.08,32,0.45,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.03820657730102539
QPSK,0.01,0.0628,0.08,32,0.45,0.0,0.9998,90.0,0.005000000000000001,9,10,0.04700875282287598
QPSK,0.01,0.0628,0.08,32,0.45,0.0,1.0002,90.0,0.005000000000000001,9,10,0.03914833068847656
QPSK,0.01,0.0628,0.08,32,0.45,0.015,0.9998,90.0,0.005000000000000001,9,10,0.043793678283691406
QPSK,0.01,0.0628,0.08,32,0.45,0.015,1.0002,90.0,0.005000000000000001,9,10,0.03885364532470703
QPSK,0.01,0.0628,0.08,48,0.0,-0.015,0.9998,90.0,0.0,9,10,0.03463602066040039
QPSK,0.01,0.0628,0.08,48,0.0,-0.015,1.0002,90.0,0.0,9,10,0.05047321319580078
QPSK,0.01,0.0628,0.08,48,0.0,0.0,0.9998,90.0,0.0,9,10,0.04017806053161621
QPSK,0.01,0.0628,0.08,48,0.0,0.0,1.0002,90.0,0.0,9,10,0.04740548133850098
QPSK,0.01,0.0628,0.08,48,0.0,0.015,0.9998,90.0,0.0,9,10,0.04332566261291504
QPSK,0.01,0.0628,0.08,48,0.0,0.015,1.0002,90.0,0.0,9,10,0.05376029014587402
QPSK,0.01,0.0628,0.08,48,0.2,-0.015,0.9998,90.0,0.005000000000000001,9,10,0.04786062240600586
QPSK,0.01,0.0628,0.08,48,0.2,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.04876399040222168
QPSK,0.01,0.0628,0.08,48,0.2,0.0,0.9998,90.0,0.005000000000000001,9,10,0.04426169395446777
QPSK,0.01,0.0628,0.08,48,0.2,0.0,1.0002,90.0,0.005000000000000001,9,10,0.045800209045410156
QPSK,0.01,0.0628,0.08,48,0.2,0.015,0.9998,90.0,0.005000000000000001,9,10,0.049109458923339844
QPSK,0.01,0.0628,0.08,48,0.2,0.015,1.0002,90.0,0.005000000000000001,9,10,0.0542604923248291
QPSK,0.01,0.0628,0.08,48,0.45,-0.015,0.9998,80.0,0.010000000000000002,8,10,0.046596527099609375
QPSK,0.01,0.0628,0.08,48,0.45,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.046961307525634766
QPSK,0.01,0.0628,0.08,48,0.45,0.0,0.9998,90.0,0.005000000000000001,9,10,0.03896474838256836
QPSK,0.01,0.0628,0.08,48,0.45,0.0,1.0002,80.0,0.010000000000000002,8,10,0.04245781898498535
QPSK,0.01,0.0628,0.08,48,0.45,0.015,0.9998,90.0,0.005000000000000001,9,10,0.04227638244628906
QPSK,0.01,0.0628,0.08,48,0.45,0.015,1.0002,90.0,0.005000000000000001,9,10,0.046175479888916016
QPSK,0.01,0.1,0.025,16,0.0,-0.015,0.9998,90.0,0.0,9,10,0.03784990310668945
QPSK,0.01,0.1,0.025,16,0.0,-0.015,1.0002,90.0,0.0,9,10,0.04228973388671875
QPSK,0.01,0.1,0.025,16,0.0,0.0,0.9998,90.0,0.0,9,10,0.042821645736694336
QPSK,0.01,0.1,0.025,16,0.0,0.0,1.0002,90.0,0.0,9,10,0.04861116409301758
QPSK,0.01,0.1,0.025,16,0.0,0.015,0.9998,90.0,0.0,9,10,0.043045759201049805
QPSK,0.01,0.1,0.025,16,0.0,0.015,1.0002,90.0,0.0,9,10,0.04660677909851074
QPSK,0.01,0.1,0.025,16,0.2,-0.015,0.9998,90.0,0.005000000000000001,9,10,0.08521246910095215
QPSK,0.01,0.1,0.025,16,0.2,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.04170584678649902
QPSK,0.01,0.1,0.025,16,0.2,0.0,0.9998,90.0,0.005000000000000001,9,10,0.05691814422607422
QPSK,0.01,0.1,0.025,16,0.2,0.0,1.0002,90.0,0.005000000000000001,9,10,0.04568982124328613
QPSK,0.01,0.1,0.025,16,0.2,0.015,0.9998,90.0,0.005000000000000001,9,10,0.045891761779785156
QPSK,0.01,0.1,0.025,16,0.2,0.015,1.0002,90.0,0.005000000000000001,9,10,0.03401327133178711
QPSK,0.01,0.1,0.025,16,0.45,-0.015,0.9998,90.0,0.005000000000000001,9,10,0.041263580322265625
QPSK,0.01,0.1,0.025,16,0.45,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.046559810638427734
QPSK,0.01,0.1,0.025,16,0.45,0.0,0.9998,90.0,0.005000000000000001,9,10,0.04251742362976074
QPSK,0.01,0.1,0.025,16,0.45,0.0,1.0002,90.0,0.005000000000000001,9,10,0.042644500732421875
QPSK,0.01,0.1,0.025,16,0.45,0.015,0.9998,90.0,0.005000000000000001,9,10,0.047833919525146484
QPSK,0.01,0.1,0.025,16,0.45,0.015,1.0002,90.0,0.005000000000000001,9,10,0.0426640510559082
QPSK,0.01,0.1,0.025,32,0.0,-0.015,0.9998,90.0,0.0,9,10,0.040946006774902344
QPSK,0.01,0.1,0.025,32,0.0,-0.015,1.0002,90.0,0.0,9,10,0.05106496810913086
QPSK,0.01,0.1,0.025,32,0.0,0.0,0.9998,90.0,0.0,9,10,0.04378080368041992
QPSK,0.01,0.1,0.025,32,0.0,0.0,1.0002,90.0,0.0,9,10,0.04273796081542969
QPSK,0.01,0.1,0.025,32,0.0,0.015,0.9998,90.0,0.0,9,10,0.04190540313720703
QPSK,0.01,0.1,0.025,32,0.0,0.015,1.0002,90.0,0.0,9,10,0.03974103927612305
QPSK,0.01,0.1,0.025,32,0.2,-0.015,0.9998,90.0,0.005000000000000001,9,10,0.05047178268432617
QPSK,0.01,0.1,0.025,32,0.2,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.04741978645324707
QPSK,0.01,0.1,0.025,32,0.2,0.0,0.9998,90.0,0.005000000000000001,9,10,0.03855562210083008
QPSK,0.01,0.1,0.025,32,0.2,0.0,1.0002,90.0,0.005000000000000001,9,10,0.0444948673248291
QPSK,0.01,0.1,0.025,32,0.2,0.015,0.9998,90.0,0.005000000000000001,9,10,0.03561258316040039
QPSK,0.01,0.1,0.025,32,0.2,0.015,1.0002,90.0,0.005000000000000001,9,10,0.044515371322631836
QPSK,0.01,0.1,0.025,32,0.45,-0.015,0.9998,80.0,0.010000000000000002,8,10,0.05370926856994629
QPSK,0.01,0.1,0.025,32,0.45,-0.015,1.0002,80.0,0.010000000000000002,8,10,0.05086159706115723
QPSK,0.01,0.1,0.025,32,0.45,0.0,0.9998,90.0,0.005000000000000001,9,10,0.035935401916503906
QPSK,0.01,0.1,0.025,32,0.45,0.0,1.0002,90.0,0.005000000000000001,9,10,0.036440372467041016
QPSK,0.01,0.1,0.025,32,0.45,0.015,0.9998,80.0,0.010000000000000002,8,10,0.04563784599304199
QPSK,0.01,0.1,0.025,32,0.45,0.015,1.0002,80.0,0.010000000000000002,8,10,0.04477643966674805
QPSK,0.01,0.1,0.025,48,0.0,-0.015,0.9998,90.0,0.0,9,10,0.0479741096496582
QPSK,0.01,0.1,0.025,48,0.0,-0.015,1.0002,90.0,0.0,9,10,0.03805732727050781
QPSK,0.01,0.1,0.025,48,0.0,0.0,0.9998,90.0,0.0,9,10,0.05540156364440918
QPSK,0.01,0.1,0.025,48,0.0,0.0,1.0002,90.0,0.0,9,10,0.0804901123046875
QPSK,0.01,0.1,0.025,48,0.0,0.015,0.9998,90.0,0.0,9,10,0.04480481147766113
QPSK,0.01,0.1,0.025,48,0.0,0.015,1.0002,90.0,0.0,9,10,0.04588890075683594
QPSK,0.01,0.1,0.025,48,0.2,-0.015,0.9998,90.0,0.005000000000000001,9,10,0.04816627502441406
QPSK,0.01,0.1,0.025,48,0.2,-0.015,1.0002,90.0,0.005000000000000001,9,10,0.05510973930358887
QPSK,0.01,0.1,0.025,48,0.2,0.0,0.9998,90.0,0.005000000000000001,9,10,0.046109914779663086
QPSK,0.01,0.1,0.025,48,0.2,0.0,1.0002,90.0,0.005000000000000001,9,10,0.05155539512634277
QPSK,0.01,0.1,0.025,48,0.2,0.015,0.9998,90.0,0.005000000000000001,9,10,0.04880881309509277
QPSK,0.01,0.1,0.025,48,0.2,0.015,1.0002,90.0,0.005000000000000001,9,10,0.05448484420776367
QPSK,0.01,0.1,0.025,48,0.45,-0.015,0.9998,70.0,0.015,7,10,0.0639488697052002
QPSK,0.01,0.1,0.025,48,0.45,-0.015,1.0002,70.0,0.015,7,10,0.044496774673461914
QPSK,0.01,0.1,0.025,48,0.45,0.0,0.9998,90.0,0.005000000000000001,9,10,0.0655357837677002
QPSK,0.01,0.1,0.025,48,0.45,0.0,1.0002,80.0,0.010000000000000002,8,10,0.060861825942993164
QPSK,0.01,0.1,0.025,48,0.45,0.015,0.9998,90.0,0.005000000000000001,9,10,0.04908347129821777
QPSK,0.01,0.1,0.025,48,0.45,0.015,1.0002,90.0,0.005000000000000001,9,10,0.05374455451965332
